category,doc_type,release_date,url,body_original_length,title,body_summary,category_FOMC,category_FDA,category_UCSB,title_positive_prob,title_negative_prob,title_neutral_prob,title_sentiment_score,body_positive_prob,body_negative_prob,body_neutral_prob,body_sentiment_score,body_n_chunks,body_summary_embedding
FDA,press-announcements,2026-08-07,https://www.fda.gov/news-events/press-announcements/fda-issues-emergency-use-authorization-drug-prevent-new-world-screwworm-multiple-species-including,843,"FDA Issues Emergency Use Authorization for Drug to Prevent New World Screwworm in Multiple Species, Including Sheep, Cattle, Goats, and Swine","The U.S. Food and Drug Administration has issued an Emergency Use Authorization for CLiK Extra (dicyclanil topical suspension) wound spray to prevent New World screwworm (NWS) infestations in sheep, cattle, goats, swine, camelids, and certain captive and captured wildlife species. The authorization allows for the use of CLiK Extra wound spray on or around wounds for the prevention of NWS myiasis. The FDA has concluded that the known benefits of the product outweigh its known and potential risks. The EUA will be effective until it is revoked or the HHS Secretary terminates the declaration justifying the emergency use authorization. CLiK Extra wound spray is available over the counter for topical use on or around wounds, and its detailed product information can be found in the Fact Sheet for Emergency Use Authorization of CLiK Extra.",0,1,0,0.8408902287483215,0.0167986955493688,0.1423110961914062,0.8240915331989527,0.1056968099714174,0.0702918679575101,0.8240112961046486,0.0354049420139073,2,"[0.03342646360397339, 0.08278864622116089, -0.09270058572292328, -0.021446235477924347, -0.11067565530538559, -0.12066596746444702, 0.340718537569046, 0.26167988777160645, 0.007256466895341873, -0.054365672171115875, 0.07881037890911102, -0.007253192365169525, 0.02885296195745468, -0.08643584698438644, -0.07690650969743729, -0.056843437254428864, 0.14982202649116516, 0.18290048837661743, 0.1237858310341835, -0.05528116971254349, -0.21613460779190063, 0.031081728637218475, 0.08709708601236343, 0.05130042880773544, 0.11950622498989105, -0.031123943626880646, 0.048661891371011734, 0.12315185368061066, 0.05838005244731903, 0.03571829944849014]"
FDA,press-announcements,2026-08-06,https://www.fda.gov/news-events/press-announcements/fda-approves-new-engineered-viral-immunotherapy-patients-treatment-resistant-advanced-melanoma,1262,FDA Approves New Engineered Viral Immunotherapy for Patients with Treatment-Resistant Advanced Melanoma,"The US Food and Drug Administration has granted accelerated approval to Tudriqev, a genetically modified oncolytic viral therapy, for the treatment of advanced, refractory melanoma. The therapy is indicated in combination with nivolumab for adult patients with unresectable advanced cutaneous melanoma. One in four patients responded to treatment, with responses lasting a median of nearly 14 months. The approval was supported by data from a clinical trial and considered input from clinical experts and patient advocates. Tudriqev is an oncolytic viral therapy based on a modified herpes simplex virus type 1 that selectively targets and destroys cancer cells. The therapy is injected directly into tumors once every two weeks for eight consecutive doses, combined with nivolumab. The safety and effectiveness of Tudriqev were evaluated in a clinical trial enrolling 140 adult patients, with 24% achieving an objective response. The FDA convened a Cellular, Tissue, and Gene Therapies Advisory Committee Meeting to discuss the application, which was granted Breakthrough Therapy and Priority Review designations. The approval was granted to Replimune, Inc. under the FDA's accelerated approval pathway based on objective response rate and duration of response.",0,1,0,0.9170312881469728,0.0111308638006448,0.0718378573656082,0.9059004243463278,0.4442457808661706,0.0122043771963215,0.5435498777029535,0.4320414036698491,2,"[0.0394340455532074, 0.1577441543340683, -0.4363889992237091, 0.08389422297477722, -0.07118268311023712, 0.07779066264629364, 0.043486714363098145, -0.271994024515152, 0.205003023147583, -0.1670123189687729, 0.03227284550666809, 0.07024277001619339, 0.024006880819797516, -0.16598141193389893, 0.08070883899927139, 0.03630031645298004, 0.07261594384908676, 0.05699404329061508, 0.17605659365653992, -0.14328008890151978, -0.04149588197469711, 0.026275068521499634, 0.009535051882266998, -0.015315823256969452, -0.022558046504855156, -0.039487604051828384, 0.035707078874111176, 0.0795697569847107, -0.09423458576202393, 0.05549591779708862]"
FDA,press-announcements,2026-08-05,https://www.fda.gov/news-events/press-announcements/fda-approves-first-drug-treat-full-range-narcolepsy-type-1-symptoms,801,FDA Approves First Drug to Treat the Full Range of Narcolepsy Type 1 Symptoms,"The U.S. Food and Drug Administration approved Orzeyful tablets for the treatment of narcolepsy type 1 in adults. Orzeyful is the first medicine approved to address the full range of symptoms of narcolepsy type 1, targeting the loss of orexin signaling. The approval was granted to Takeda Pharmaceuticals America, Inc. The medicine directly activates the brain receptor that orexin would normally stimulate, restoring the missing signal. The effectiveness and safety of Orzeyful were evaluated in two randomized studies enrolling 273 adults. Patients taking Orzeyful showed improvements in staying awake during the day, reduced daytime sleepiness, and a full spectrum of narcolepsy symptoms. The most common side effects included insomnia, increased urinary frequency, and increased saliva production.",0,1,0,0.8028263449668884,0.0082153920084238,0.1889582723379135,0.7946109529584646,0.3790029199700802,0.1257654913933947,0.4952315715327859,0.2532374285766854,2,"[0.01348114013671875, 0.3504980206489563, -0.1995803713798523, -0.02943556010723114, 0.06018739938735962, -0.02102614939212799, 0.1549409180879593, 0.12421555072069168, 0.03194848448038101, 0.13685917854309082, 0.16413533687591553, 0.14235807955265045, -0.11340750753879547, 0.1454487442970276, -0.00965186208486557, 0.16456708312034607, 0.16312658786773682, -0.06896103918552399, -0.10330233722925186, -0.06505922228097916, -0.022018827497959137, -0.042041435837745667, -0.016062714159488678, -0.07786133885383606, -0.09260119497776031, 0.004148520529270172, 0.11437325179576874, -0.028716806322336197, 0.012139536440372467, -0.09151597321033478]"
UCSB,Executive Orders,2026-08-03,https://www.presidency.ucsb.edu/documents/executive-order-14417-establishing-the-presidents-military-spouse-commission,654,Executive Order 14417—Establishing the President's Military Spouse Commission,"President Donald J. Trump orders the establishment of the President's Military Spouse Commission to prioritize the quality of life of military spouses and families. The Commission will advise and assist the President on policies affecting military spouses, including monitoring implementation, developing policies, and recommending actions to improve their well-being. The Commission will consist of the spouse of the Secretary of War as Chair and senior military leaders' spouses, with members serving contingent on their spouse's duration in service. The Commission will terminate two years from the date of the order, unless extended by the President.",0,0,1,0.0523999407887458,0.0181406866759061,0.9294593930244446,0.0342592541128397,0.0163465570658445,0.0929535999894142,0.8906998038291931,-0.0766070429235696,1,"[-0.4315481185913086, 0.04963959753513336, -0.0727781355381012, 0.1641119122505188, -0.07030387967824936, -0.0857166051864624, 0.008365035057067871, 0.08577664941549301, 0.047886062413454056, -0.012640688568353653, 0.06890679895877838, -0.03809090703725815, 0.14468204975128174, 0.004984170198440552, -0.00907205045223236, 0.07733798027038574, 0.2441920042037964, -0.09315983951091766, -0.15176329016685486, 0.16837844252586365, 0.018010014668107033, 0.025720201432704926, -0.031920403242111206, -0.13264203071594238, -0.07030085474252701, -0.09723369777202606, 0.0012726113200187683, 0.02453630045056343, -0.03481126204133034, -0.024048736318945885]"
FDA,press-announcements,2026-07-29,https://www.fda.gov/news-events/press-announcements/fda-licenses-first-ever-freeze-dried-plasma-product-us,1037,FDA Licenses First-Ever Freeze-Dried Plasma Product in the U.S.,"The U.S. Food and Drug Administration has licensed Ezplaz Freeze Dried Plasma (FDP), making it the first freeze-dried plasma product licensed for use in the United States. Ezplaz is intended for transfusion in adult patients who need plasma and for whom other plasma products are not available. This product was developed for patients experiencing life-threatening bleeding in austere environments, where conventional frozen plasma is unavailable. Ezplaz is a freeze-dried plasma product derived from a single unit of fresh frozen plasma collected from FDA-licensed blood establishments. It can be stored at room temperature, is stable after exposure to temperature fluctuations, and is rapidly reconstituted. The FDA expects this product to be compatible with austere environments, including combat zones, remote areas, and disaster response settings. Ezplaz is indicated for transfusion in adults when plasma is required and other plasma products are not available, including bleeding patients and patients needing massive transfusion.",0,1,0,0.5973957777023315,0.0109749659895896,0.3916292190551758,0.5864208117127419,0.1040736934939636,0.0221778794756324,0.8737483793819273,0.0818958140183312,2,"[0.07031247019767761, 0.06549175083637238, -0.18737652897834778, -0.01810833439230919, -0.12052604556083679, -0.08297637104988098, 0.10166269540786743, 0.17830318212509155, -0.011587150394916534, -0.05770197510719299, -0.09115450084209442, 0.025946641340851784, -0.15556204319000244, -0.1423768550157547, -0.1452045440673828, -0.2561841607093811, 0.0020186230540275574, 0.06177961826324463, -0.09044190496206284, -0.05531977117061615, 0.07252692431211472, 0.08780799061059952, -0.05783701315522194, 0.05284523963928223, 0.08025059103965759, 0.02227015048265457, 0.04896548390388489, -0.14787356555461884, -0.010478273034095764, -0.05147329717874527]"
FDA,press-announcements,2026-07-22,https://www.fda.gov/news-events/press-announcements/fda-announces-first-participant-selected-tempo-digital-health-devices-pilot,980,FDA Announces First Participant Selected for TEMPO for Digital Health Devices Pilot,"The US Food and Drug Administration (FDA) has selected Dexcom, Inc. as the first manufacturer for the Technology-Enabled Meaningful Patient Outcomes (TEMPO) for Digital Health Devices Pilot. The pilot aims to improve health outcomes for Americans managing certain chronic diseases, particularly those related to diabetes. The FDA will evaluate the Dexcom Glucose Health Program, which enables patients to monitor metabolic and nutritional status, receive tailored guidance, and access real-time data for informed decision-making. The pilot will help the FDA and Centers for Medicare & Medicaid Services (CMS) understand how digital health technologies perform in real-world settings. The FDA plans to select up to ten TEMPO pilot participants in each of four clinical use areas, with the goal of promoting patient access, safeguarding patient safety, and generating meaningful data. The pilot began in July 2026 and will continue to select participants with no specified deadline.",0,1,0,0.3295198082923889,0.0082358010113239,0.662244439125061,0.321284007281065,0.4141070068917552,0.0096727354257948,0.576220238385332,0.4044342714659603,2,"[0.14022418856620789, 0.09510615468025208, -0.014041543006896973, 0.055341318249702454, 0.15122167766094208, -0.21168282628059387, -0.4077613651752472, -0.01062916498631239, -0.16089993715286255, 0.11461511254310608, 0.056000933051109314, 0.024244681000709534, -0.1520150601863861, -0.17463469505310059, -0.12526258826255798, 0.03235365077853203, 0.04587332159280777, -0.13363048434257507, -0.05059713497757912, -0.007902443408966064, -0.08106977492570877, -0.044378094375133514, 0.009964153170585632, -0.09233079850673676, 0.03874402865767479, -0.060005463659763336, 0.07899163663387299, 0.046460460871458054, -0.01877080649137497, 0.008700624108314514]"
FDA,press-announcements,2026-07-22,https://www.fda.gov/news-events/press-announcements/fda-takes-further-steps-remove-outdated-authorizations-color-additives-food,584,FDA Takes Further Steps to Remove Outdated Authorizations for Color Additives in Food,"The U.S. Food and Drug Administration (FDA) is issuing a final order revoking the use of Orange B as a color additive in food and proposing to revoke the use of Citrus Red No. 2 as a color additive in food. The agency is taking these actions as part of its efforts to modernize food safety regulations and eliminate outdated authorizations. The proposed revocation of Citrus Red No. 2 is based on the conclusion that its use has been abandoned by industry. The FDA is accepting public comments on the proposed revocation for 30 days, with a deadline for submission by August 24, 2026.",0,1,0,0.0593443289399147,0.1564457565546035,0.7842099070549011,-0.0971014276146888,0.0308521203696727,0.277660071849823,0.6914878487586975,-0.2468079514801502,1,"[0.10553246736526489, 0.1792258769273758, 0.2555840313434601, -0.08413360267877579, -0.25902023911476135, 0.03488115966320038, 0.14439597725868225, -0.05126498267054558, -0.02003106102347374, 0.09684539586305618, -0.0021336600184440613, 0.0467764213681221, 0.0327727273106575, -0.06592113524675369, -0.011118896305561066, -0.132615327835083, 0.10114958882331848, 0.11833088845014572, 0.0031375642865896225, -0.011244470253586769, 0.127546489238739, 0.051007069647312164, 0.00411582738161087, -0.029375160112977028, 0.03835948556661606, -0.057924214750528336, 0.04332101345062256, 0.030093539506196976, -0.03583451732993126, 0.16664621233940125]"
FDA,press-announcements,2026-07-17,https://www.fda.gov/news-events/press-announcements/fda-approves-first-oral-pcsk9-inhibitor-lower-ldl-cholesterol-adults-high-cholesterol,1306,FDA Approves First Oral PCSK9 Inhibitor to Lower LDL Cholesterol in Adults with High Cholesterol,"The U.S. Food and Drug Administration has approved Lipfendra, the first oral inhibitor of proprotein convertase subtilisin/kexin type 9 (PCSK9), to reduce low-density lipoprotein cholesterol (LDL-C) in adults with hypercholesterolemia, including those with heterozygous familial hypercholesterolemia (HeFH). Lipfendra is administered as a once-daily oral tablet and provides an additional treatment option for adults who require further LDL-C reduction despite existing therapies.

The approval was granted based on results from two randomized, double-blind, placebo-controlled clinical trials involving 3,207 adults with hypercholesterolemia, including patients with and without HeFH. Treatment with Lipfendra resulted in significant reductions in LDL-C, with an average 56% reduction in the first trial and 59% reduction in the second trial.

The FDA's Acting Director, Michael Davis, M.D., Ph.D., stated that the approval provides an additional treatment option for adults with hypercholesterolemia and reflects the FDA's commitment to supporting meaningful advances in patient access and tackling chronic diseases.

Lipfendra was received Priority Review, and the approval was granted to Merck Sharp & Dohme LLC, following review under the Commissioner’s National Priority Voucher (CNPV) pilot program.",0,1,0,0.84163498878479,0.0130952550098299,0.1452697068452835,0.82853973377496,0.7699092654039233,0.0140399719086316,0.2160507402112407,0.7558692934952916,2,"[0.06313478946685791, 0.2525414228439331, -0.12517282366752625, 0.026596732437610626, 0.00530630350112915, 0.16372676193714142, -0.05725617706775665, -0.06746668368577957, -0.08003763854503632, 0.16676804423332214, -0.06732010841369629, 0.059644244611263275, -0.05513467639684677, -0.07059136778116226, -0.09565230458974838, -0.057984448969364166, -0.0071504488587379456, 0.10319481045007706, -0.10615874081850052, 0.12037146836519241, 0.09348820149898529, 0.010094121098518372, 0.025728411972522736, -0.02212756872177124, -0.06776183843612671, 0.042044855654239655, -0.013718277215957642, -0.07625509053468704, 0.03856580704450607, 0.011529665440320969]"
FDA,press-announcements,2026-07-15,https://www.fda.gov/news-events/press-announcements/fda-issues-emergency-use-authorization-drug-short-term-prevention-new-world-screwworm-horses,1070,FDA Issues Emergency Use Authorization for Drug for Short-Term Prevention of New World Screwworm in Horses,"The US Food and Drug Administration (FDA) has issued an Emergency Use Authorization (EUA) for Ivermectin Liquid for Horses to prevent New World screwworm (NWS) infestations in horses. The EUA is authorized for use within 24 hours of birth or at the time of initial wound care. The product is only available for use in horses and can be administered as an oral drench or via a tube.

The authorization is part of the Trump administration's efforts to safeguard American agriculture. The FDA has concluded that Ivermectin Liquid for Horses may be effective in the short-term prevention of NWS myiasis in horses when used as authorized. However, the product is not intended for treatment of existing infestations, and owners and veterinarians should be aware of the limitations.

Ivermectin Liquid for Horses is sponsored by Alberta Vet Labs Ltd. based in Canada, and is available only by prescription from a licensed veterinarian. The EUA will be effective until it is revoked or the HHS Secretary terminates the declaration that justifies the emergency use authorization.",0,1,0,0.6687008142471313,0.0240290649235248,0.3072700798511505,0.6446717493236065,0.0962107904175088,0.1030201068865493,0.8007690941159035,-0.0068093164690404,2,"[0.05925789475440979, 0.03898197412490845, -0.1021273285150528, -0.03712878376245499, -0.13456158339977264, 0.0034806281328201294, 0.256725013256073, 0.2170126736164093, -0.04415254667401314, -0.056793347001075745, 0.061078157275915146, -0.008142553269863129, -0.07220675051212311, 0.014180660247802734, -0.10619669407606125, 0.037334032356739044, 0.11000476777553558, 0.18345680832862854, 0.0500049814581871, 0.0018921028822660446, -0.2308042347431183, -0.03943253681063652, 0.11681605130434036, 0.12831732630729675, 0.10024001449346542, -0.06877201795578003, 0.09079834818840027, 0.11739648878574371, -0.034309178590774536, -0.01400166004896164]"
FDA,press-announcements,2026-07-10,https://www.fda.gov/news-events/press-announcements/fda-proposes-rule-modernize-drug-manufacturing-registration,790,FDA Proposes Rule to Modernize Drug Manufacturing Registration,"The US Food and Drug Administration (FDA) has proposed a rule to create a streamlined registration pathway for distributed manufacturing establishments operating as a single ""hub-and-spoke"" model. If finalized, the rule would allow these establishments to register as a single entity, simplifying the registration process. The proposed rule would also clarify registration requirements for foreign drug manufacturing establishments, particularly those manufacturing active pharmaceutical ingredients. This action aims to strengthen domestic pharmaceutical manufacturing, ensure regulatory frameworks keep pace with innovation, and increase supply chain transparency. The proposed rule is expected to reduce registration costs and generate long-term efficiencies for industry and the agency.",0,1,0,0.3317683041095733,0.0163754969835281,0.6518561840057373,0.3153928071260452,0.8397149443626404,0.0089689306914806,0.1513160616159439,0.8307460136711597,1,"[0.05689138174057007, 0.13666778802871704, 0.22892194986343384, 0.05940530076622963, 0.03000183403491974, 0.16255609691143036, -0.10053800046443939, 0.12036078423261642, 0.12662991881370544, -0.1875736564397812, -0.03381917625665665, -0.07613568753004074, -0.3152356743812561, -0.11789080500602722, 0.1329687237739563, -0.002828504890203476, 0.16548648476600647, 0.0022364389151334763, 0.05613432824611664, -0.10928471386432648, -0.04531993716955185, -0.03190179541707039, -0.053476482629776, -0.06049283966422081, 0.06405968964099884, 0.05847150832414627, 0.022840969264507294, -0.09953634440898895, -0.009312579408288002, -0.022370070219039917]"
UCSB,News Conferences,2026-07-08,https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-ankara-turkey,570,"The President's News Conference in Ankara, Turkey","The US President attended a successful NATO summit in Turkey, thanking President Erdoğan for his leadership and Secretary General Mark Rutte for their efforts. The US has led a historic defense spending increase, exceeding 5% of GDP, and investing $1 trillion in its Armed Forces. The President believes other NATO members will meet the 5% target, and the US will receive over $1 trillion. The US aims to increase production of defensive equipment, aiming for a 2-week wait instead of a 1-year wait, expected to create thousands of jobs and boost American manufacturing.",0,0,1,0.0318395271897316,0.033899538218975,0.9342609643936156,-0.0020600110292434,0.9306187629699708,0.0145421177148818,0.054839052259922,0.9160766452550888,1,"[-0.524172306060791, -0.0722736269235611, -0.024067208170890808, 0.24875158071517944, -0.08669133484363556, -0.001987740397453308, -0.04396358132362366, 0.01940513774752617, 0.14103232324123383, -0.2068493515253067, -0.05340909957885742, 0.10250398516654968, -0.11568911373615265, -0.07460027188062668, 0.043022945523262024, 0.11403369158506393, 0.014962941408157349, 0.022536318749189377, -0.2804148197174072, 0.034087639302015305, -0.06803037226200104, 0.08368436247110367, -0.08010603487491608, 0.06023930758237839, 0.009990209713578224, 0.0048677995800971985, -0.015571363270282745, -0.06174308806657791, 0.0198014248162508, 0.011199727654457092]"
FDA,press-announcements,2026-07-01,https://www.fda.gov/news-events/press-announcements/fda-approves-first-gene-therapy-young-children-sickle-cell-disease,1551,FDA Approves First Gene Therapy for Young Children with Sickle Cell Disease,"The US Food and Drug Administration (FDA) has issued a supplemental approval for Casgevy (exagamglogene autotemcel) for patients aged 2 years and older with either sickle cell disease (SCD) or transfusion-dependent β thalassemia (TDT). This is the first gene therapy approved for patients aged 2 years and older with SCD. Casgevy has been previously approved for patients aged 12 years and older with SCD. The FDA granted this approval through expedited review programs, including the CNPV Pilot Program. 

Casgevy is a gene therapy consisting of the patient's own hematopoietic stem cells, edited using CRISPR/Cas9, and administered as a one-time single dose for intravenous infusion. It increases a type of hemoglobin (HbF) in patients with severe SCD and total hemoglobin levels in patients with TDT, thereby eliminating VOCs and dependence on regular RBC transfusions. 

The safety and effectiveness of Casgevy in patients aged 5 years to less than 12 years with SCD and TDT were evaluated in clinical trials. Eight patients with SCD achieved the primary efficacy outcome of no protocol-defined severe VOCs for at least 12 consecutive months within the first 24 months after infusion with Casgevy. Eight of the nine efficacy evaluable patients with TDT achieved transfusion independence for 12 consecutive months. 

The FDA granted Casgevy Orphan Drug, regenerative medicine advanced therapy, and Fast Track designations. The approval decision was granted 53 days after filing, representing the eighth approval selected for the CNPV Pilot Program.",0,1,0,0.449611634016037,0.0127006163820624,0.5376877188682556,0.4369110176339745,0.4958732076573511,0.0137929507245732,0.4903338809273727,0.4820802569327778,3,"[0.008117735385894775, 0.21958595514297485, -0.3986891508102417, 0.11092951148748398, -0.15203186869621277, -0.03485549986362457, -0.07118722796440125, -0.23659107089042664, -0.09949591755867004, -0.16709266602993011, 0.004326358437538147, -0.18308183550834656, -0.2212434560060501, -0.02139228582382202, -0.11106029897928238, -0.17827406525611877, -0.16742411255836487, 0.11801864951848984, 0.05614272132515907, 0.05472315847873688, 0.21016526222229004, 0.0010477527976036072, -0.0758187472820282, -0.014671683311462402, 0.07288170605897903, -0.05182825028896332, 0.10441701114177704, 0.029352474957704544, 0.0069141751155257225, 0.08912570029497147]"
FDA,press-announcements,2026-06-30,https://www.fda.gov/news-events/press-announcements/fda-approves-new-treatment-uses-donor-immune-cells-prevent-serious-complications-blood-cancer,936,FDA Approves New Treatment That Uses Donor Immune Cells to Prevent Serious Complications in Blood Cancer Patients,"The U.S. Food and Drug Administration approved Tregzi, the first regulatory T cell-based immunotherapy, for improving chronic graft-versus-host disease-free survival in adult patients with blood cancers undergoing allogeneic hematopoietic stem cell transplantation. Tregzi uses stem cells and immune cells collected from a closely matched donor to fight cancer while reducing the risk of chronic GVHD. Patients receive the treatment after undergoing chemotherapy. The treatment was approved based on the results of a clinical trial, PRECISION-T, in which 187 adult patients were randomly assigned to receive Tregzi or a standard stem cell transplant. Patients who received Tregzi achieved significantly higher rates of chronic GVHD-free survival, with 78% of patients achieving this outcome at one year, compared to 38.4% of patients who received a standard transplant. The FDA determined that the benefits of Tregzi outweigh its risks.",0,1,0,0.8307031393051147,0.0103730391710996,0.1589238792657852,0.8203301001340151,0.6058026472514964,0.0151402724179673,0.3790571018555426,0.590662374833529,2,"[-0.06728053092956543, 0.11610227078199387, -0.42527708411216736, 0.14147037267684937, -0.10480212420225143, -0.03637419641017914, -0.033460795879364014, -0.21804185211658478, 0.14948780834674835, -0.12966884672641754, -0.09339842200279236, -0.08513082563877106, -0.018679432570934296, -0.22404101490974426, -0.06923370808362961, -0.06594555824995041, 0.03223555535078049, 0.06699556857347488, 0.07583246380090714, 0.012643637135624886, 0.05919439345598221, 0.10698067396879196, -0.16191156208515167, -0.12501007318496704, 0.08880582451820374, -0.08905632048845291, 0.0006258338689804077, -0.011537520214915276, 0.055774446576833725, -0.0530916228890419]"
